soil_pH,soil_N,soil_P,rainfall_mm,temp_avg,fertilizer_kg_per_ha,irrigation_mm,pesticide_ml,input_cost_total,environmental_score,yield_kg_per_ha,date,month,day_of_year,crop_type
7.14,188.7011277025612,56.60676501466655,424.8876704157708,32.64792512931017,188.26687855738032,401.3487026680108,276.66699544645803,257.4032784462297,261.03143747947723,3741.686281790474,2024-04-03,4,94,Wheat
5.06,195.6572758838097,55.46172137225946,390.14322689205875,29.228913720426483,182.0392248289393,0.7141715395883597,74.16182212166305,113.41099335888623,116.8539685714064,3686.7331485816126,2025-07-19,7,200,Wheat
5.16,75.1256517415901,46.10944236281817,155.33058970419825,14.407271524199722,164.29425055523816,229.8163771782301,158.23693911651964,175.58148244822098,183.3451573982639,3280.366404671227,2023-12-03,12,337,Maize
8.15,27.131388562704288,40.87233427500099,424.959619543305,21.548323789607075,156.0096174080087,274.7059160304823,7.0298866102164626,135.05495789316575,176.72053391497153,3637.288987847031,2023-09-06,9,249,Rice
6.05,184.22540221100436,5.643863590199723,607.369015378958,21.191741947062873,120.64908453680596,32.44963976920473,211.34809092350542,130.21889749929557,103.25915174519554,4189.860561753498,2023-04-22,4,112,Barley
7.96,23.281864881745093,33.07378689523277,621.8817350902857,24.513638245227053,141.52411714810705,399.54107288597726,33.85744341382867,160.8275061753976,208.16253649604027,3668.0072490872667,2023-10-31,10,304,Barley
8.45,36.90212884209531,34.79376468255022,569.3742263551865,28.612455208635826,43.5175879863289,10.518451230234316,22.54288595327597,30.625350025194102,31.52037675619523,2679.9652164680583,2025-08-20,8,232,Barley
7.85,107.45691665353861,49.244046422372776,317.2437623658754,28.20322179919405,105.74146397681052,33.32991491165305,106.45371702919746,91.47283007949511,84.08922456250197,2763.6621576257803,2025-08-17,8,229,Barley
7.92,92.26897685503188,43.14899316105874,571.9058128456523,13.114817071748835,117.24709975615232,450.3800812253662,151.0710223210665,194.02087281946933,220.5693864534079,3640.380883714449,2024-08-20,8,233,Maize
6.2,162.95551962987517,25.401755448677086,893.2326126555538,20.992118166989655,49.09089250778609,307.7763115965896,282.1191101836633,170.73644162830993,149.99934000201486,3859.0995683467013,2024-06-21,6,173,Maize
5.99,167.2013593742501,54.17518663932879,326.68152080181045,19.642469889199464,42.152619885981245,251.53630013580454,251.76238591183767,146.91228574370282,125.92870056351387,3196.4843224523447,2025-02-07,2,38,Rice
5.97,194.79048412976618,7.874183360731307,282.7193100040984,28.52129369096571,143.84904011516636,49.6188324598405,237.79874302548512,153.1879094571968,124.97494810960049,3371.151927113809,2023-02-19,2,50,Rice
4.56,61.12185343963377,38.20874991221633,168.91670423551471,20.7971127942767,17.39340405118661,269.0473320605556,282.6556363468916,147.30285934177192,119.41580568356781,2417.1531885200225,2025-09-07,9,250,Rice
7.27,101.24966437934158,49.269872726279125,671.5517922324354,31.71175367745225,43.754341682175934,61.65924553764612,51.23047800100107,49.57816334891751,49.8734264706995,3270.0437888144857,2024-06-19,6,171,Maize
7.08,111.05348473132922,54.0907025117561,159.768893721764,23.933763946256462,125.6060929139074,310.0006667387042,282.0539504187724,209.41936493032625,196.56925081183294,3418.3290349313374,2024-05-09,5,130,Barley
5.9,135.04158880679006,22.268169455754403,805.1032728078549,15.580632748831675,136.25642210648675,134.14360021388632,199.12030820818154,154.6930235584751,141.9089641488761,4338.265676258725,2023-08-18,8,230,Rice
7.73,,54.169434050432876,263.9740404322435,13.797537034723213,140.173139448776,272.4123378367159,57.38321131121912,141.7840006850969,171.5659061514023,3011.0037934132947,2025-07-08,7,189,Maize
6.48,51.77504576099149,48.60699304686116,520.7223486175202,21.30673867878972,87.57997742858245,370.99769556308615,177.74489817047893,171.31299727805214,181.6217849431232,3100.8779340735164,2024-01-19,1,19,Rice
7.81,,22.116962228486646,278.64747459813765,19.16279433058289,49.52632861428774,436.680558920719,121.35585733747051,148.50603329252883,172.8555505785354,2906.1179734213124,2024-02-09,2,40,Rice
7.73,179.97465437641588,49.198194449284436,239.5644296258808,17.867068428820197,63.607922338903975,26.011877514723448,272.23895290392767,118.67802254357497,73.19221194815219,3481.606532041968,2024-03-18,3,78,Rice
7.92,55.917641167246124,30.09300799255481,685.759942090226,23.98922279317433,66.975658027397,84.11828955424593,14.93430045691313,54.79177706162163,66.91431172840329,3451.434116198527,2024-10-29,10,303,Barley
6.65,135.90276563740352,22.691849431275173,196.3415615947922,30.89110649309351,,107.63452289291713,135.49169865565136,79.5707847656127,66.71517144184091,2918.923432388317,2023-05-10,5,130,Rice
6.67,152.76481428600047,48.24530096612182,237.18141950027893,14.056851843149534,7.342588696613328,396.9775423577953,180.28715849924916,137.15295036964048,141.5275317752315,2454.4620327253715,2024-02-01,2,32,Rice
7.55,178.55673665580713,24.136777637019165,94.80444262603464,29.02301470851964,151.29021759778237,361.6651519969816,138.5419444686056,189.5407225388692,213.12787060462446,3373.360323834433,2024-03-19,3,79,Barley
7.07,177.2161828546989,11.630712902202964,103.88016856661184,24.101790370810768,81.1290518894475,484.2095652502039,228.13938188282,205.84825355961053,216.75423889701167,3387.0312787648536,2023-10-31,10,304,Barley
6.83,138.41215482854648,36.31575486502555,619.5114812976065,14.704346274257095,63.380827544124955,134.0235936893189,110.48864029671286,91.64172459894012,89.28443866294191,3527.314559349626,2023-08-27,8,239,Maize
7.25,151.02907525527775,7.841779691187861,116.75264489110248,26.562328746723328,113.37168665881893,214.72394853935128,235.18575542935227,170.1863596660854,155.95877210003195,3322.521220333738,2023-01-09,1,9,Rice
5.15,150.54637887472458,53.053422640648975,404.9417527171028,31.15891719852275,107.64402037369504,284.61510604572396,163.33839964475058,159.74655128941748,166.30478400240926,3917.9028774295807,2025-03-15,3,74,Barley
6.23,184.78789356584753,6.200286822651923,97.84724021697104,17.94574408562653,111.94893226673499,273.1238000654255,106.92142075489942,142.6756523729224,159.7986414551586,3466.06551253137,2024-10-06,10,280,Rice
5.61,139.13105417288816,19.871630751148906,641.5845960472243,37.50977300791793,48.63599605284519,185.6354602526969,223.32577614399779,128.4428229201613,107.20481332191596,3636.416241868823,2023-04-24,4,114,Maize
8.38,51.23441269757156,11.133171677670202,611.0120433560676,25.583251366391256,142.44404103543172,277.64791266409065,22.069006264729694,133.3723049299529,170.96769904695918,3439.0898518776344,2025-03-17,3,76,Barley
5.64,119.68440332822773,50.219893774903284,288.28808927998176,28.728843849397393,135.23914927130784,125.59600230223361,214.8976030428084,157.20805600894317,140.31205055773563,3933.716744442734,2023-03-15,3,74,Rice
6.83,134.60054279009734,57.83448365322599,603.8001667928902,37.51809849999789,53.92600175343656,469.3596509889315,102.58034807241798,151.60903549622998,183.4215311559832,3380.4993175367777,2023-06-24,6,175,Wheat
7.96,,47.71908063253497,208.50974003417076,20.169111628169652,169.50952661094726,36.4492259358275,0.0723014055403648,92.06629891430124,112.64771388787064,3355.5705268787597,2025-08-12,8,224,Rice
5.14,187.50713863590494,40.84018682625021,162.47570929829163,28.777077238081375,166.89165057121932,372.22108391877686,207.84035958897263,220.24214994605683,232.5853514772619,3702.630538576589,2023-10-13,10,286,Wheat
7.02,93.68012113670774,21.49555113288416,205.6529133237192,23.79872272915122,119.5616026803028,195.11927479199753,127.00740820523579,136.90687876012163,142.97348486630452,3229.3151391916804,2023-04-14,4,104,Wheat
7.49,151.5170918430643,22.234135467182874,322.5861980912473,37.17396242489148,38.49863012716541,362.7340842250814,131.41009700929405,131.2191610113872,145.06041304475306,2808.4046043243925,2024-06-06,6,158,Rice
6.21,53.558887185965816,39.902032965266706,121.32517061105574,13.631974400096766,52.481675297860384,426.2713224377502,13.098278613902558,115.42458572065101,160.68022977143156,2336.166349284811,2023-11-18,11,322,Maize
7.4,195.22801445193144,30.319704916105945,858.7845687735714,12.513792897388164,147.7092106793927,121.72130838270535,39.32395851141093,109.99605456966069,129.0743147735883,4294.32645787636,2025-08-13,8,225,Maize
5.25,157.66576416253918,27.2359360990178,213.40883988587703,39.51557637097865,129.18557860460785,36.36813088859825,251.35241427165556,147.27213976152024,113.55702785650973,3343.8007600310475,2025-06-18,6,169,Wheat
5.06,144.63850723838652,50.23941369113082,716.0113779641644,23.501211469176294,62.33058333092978,226.9794165239299,57.60487529038465,93.84263755736626,111.2526624847753,3573.9325787576568,2024-03-01,3,61,Maize
5.88,38.73973688914994,33.609344077091315,455.5201266633565,18.243794731382586,194.51364712994737,427.1997566628401,268.4285961037485,263.2253537286663,271.7109748871953,3536.261708769188,2024-09-09,9,253,Wheat
6.51,21.985627597156498,12.744162189097185,238.92386517632244,31.886606053714296,198.32486859224562,430.92191164741496,90.36938843817246,212.45763315705756,257.30843349338915,2951.4241406693977,2024-08-21,8,234,Barley
8.08,192.0172696813556,32.7863725467151,373.2918391959205,22.509406147117865,184.92835822572732,56.82301934835971,36.74442505508917,114.85211049906235,131.67836324545323,3742.701821649557,2025-07-29,7,210,Maize
4.8,165.41226954942655,12.18587891029046,722.6441028501772,28.36779066756667,65.87585386041515,258.565946005319,200.22465916014932,144.71851387931616,137.11776203385972,4072.2846024956707,2023-04-28,4,118,Rice
7.58,129.12552879517594,32.10755214460956,96.31563218410832,22.885146740305018,29.322911431968457,271.74221429150725,91.87177356852013,96.57143064484173,108.30358850348527,2834.1909436530605,2025-03-28,3,87,Maize
5.11,101.78792022079296,13.10166743534337,283.92376543089847,21.664641517508702,152.4259240900649,140.22753238002767,184.15378350231728,159.50460357173318,151.93919251827896,3038.703675928725,2025-08-19,8,231,Barley
5.2,127.68055293147299,44.28796496542486,882.283417233986,20.03752542473479,158.01664999428755,223.38607941980342,180.90415900937646,177.9567885839174,179.9162297234512,4322.268793299166,2023-07-23,7,204,Rice
6.76,32.97518047976121,39.22887955394854,122.2855062125339,27.663228618473944,195.48763684080245,156.42231400283407,49.35761171784372,143.83556473632115,169.15503747711605,2853.2038084149485,2023-02-05,2,36,Rice
4.71,25.685506068615567,49.14221237688971,353.4305629289441,21.612308103392035,156.70030051758178,391.4618071287862,38.71092266682747,168.2557884845964,215.32981471586766,3478.271032883361,2025-05-04,5,124,Maize
6.47,187.57076519125602,12.655818574013253,167.1499225657467,21.19234650689318,43.490586443447185,95.62106453806068,299.671409928923,130.77092910801264,84.74781222037882,3158.957425065149,2024-05-14,5,135,Wheat
8.4,176.7744422742954,26.83582726804554,445.36437400031326,13.603735136242264,107.10849461955965,221.56367266145728,274.1182482019378,180.10245630265263,158.14602339036674,3501.7010134422917,2025-08-10,8,222,Rice
4.65,37.40176093640953,32.15977222513108,604.8163692463943,24.914500867021072,109.29527220507529,277.9354070994797,270.3532869652067,191.3407036119956,175.99311414940976,3362.370278715735,2023-12-28,12,362,Maize
5.65,24.646143250907656,42.26482471024242,723.0446272018785,22.110415834469805,89.59433127643798,330.93015610750274,124.32894374011097,148.28187998175284,165.4685399721247,3583.3019984564053,2023-02-14,2,45,Wheat
5.68,163.37671237571175,10.162150665284592,422.75284649118726,27.556784274543734,77.21018713036716,231.90491233718814,256.0187200610825,161.79169205094595,141.49945798548498,3580.6495709175215,2025-04-12,4,102,Barley
5.06,62.97988623829442,16.07500801747859,210.57747895013253,22.519103927587164,94.95380120873025,243.24138286621144,10.289370390993502,99.21198829490547,130.97363262420095,2560.625824840582,2023-06-23,6,174,Rice
7.66,111.30226556391064,6.284365298050226,486.6201594048064,31.134408677786993,61.893909817720186,232.63876563796165,207.0226062566393,139.58148991344422,127.63023620768453,2879.497970466598,2025-09-23,9,266,Rice
4.62,91.4461897162873,38.592903909167255,246.88152841769005,22.80557786374842,56.3650006590944,71.39281833394234,216.71205228983956,107.47467968328753,76.90805112462331,3003.1395551467813,2025-07-15,7,196,Rice
5.57,177.7971371290761,5.0810602147471275,240.39902374104923,23.07986511006262,185.31707664367622,488.9268467508909,123.87335687676398,227.60591473504547,270.2556356991494,3618.80826758485,2025-01-18,1,18,Rice
7.48,107.88340466392007,29.622038397573007,251.5617398731947,16.972097692266125,34.956256974986765,142.5932980050239,213.99651885038168,110.19574374361267,85.1513954715374,2721.383709837932,2025-02-12,2,43,Rice
6.09,92.53643217772907,8.195057364419238,465.82606604352225,31.22833239284099,33.30070940990302,126.60058168498833,289.4071436485383,128.79261413651068,86.90131451629215,2565.4426243711796,2023-07-15,7,196,Maize
5.54,179.4759946825137,52.30768313421892,566.5194893842244,20.22380951738982,124.67591319198141,350.17394443328476,279.7944301627436,216.31107453147072,207.8371742614486,3866.4950915851077,2023-12-15,12,349,Barley
6.09,191.9602435707071,30.28156787214637,563.1000750558362,28.37738541040943,,82.36544804053086,97.33146859051986,117.61134574274416,120.76935994018967,4317.479721033166,2023-02-22,2,53,Maize
6.21,43.62407798282976,8.50025001076533,550.0789264536388,25.017581997814005,159.5609362682145,83.39366759183709,200.5640085341956,156.62840421273336,140.81106289189938,3518.2100128914462,2023-06-04,6,155,Barley
6.24,109.36300742395396,32.76375790674905,365.0410475983577,24.00502820199166,186.45337678419446,235.3529736579687,135.97853175775788,181.09084265101836,196.07577134368304,3688.1299676052436,2025-01-30,1,30,Rice
8.16,158.76593203592935,37.05437592959193,428.6335026866566,35.125075828448686,100.38908102636834,272.06300098155043,35.92798992965916,115.385537688392,145.44514790325206,3601.08382461215,2025-05-17,5,137,Rice
4.74,198.94508501981016,24.812865534023533,439.74943764973153,28.176526469833682,175.4240935324576,99.83486902032335,96.16085004194866,136.52727558287805,144.82100182976643,4371.6445540126915,2023-09-28,9,271,Barley
7.77,55.032052127737714,34.946528304014464,575.8239958678299,26.9766381491726,53.220273707461715,1.9151452501612876,62.5955739475293,45.77183808802191,38.76626519427835,3153.0696472012933,2023-04-11,4,101,Barley
8.25,,54.420833257116165,290.37069152435095,26.900336798491324,20.932088069296228,386.1337784187529,166.21751503806323,137.55805422981769,145.02113787100996,2608.0928713287044,2023-05-01,5,121,Maize
8.43,74.84224503764734,20.807527805606885,246.73482511682244,29.727607239202833,6.684714487100751,429.3724842647901,173.36312443227274,141.22579142619023,150.15888641492475,2884.161886348865,2023-03-17,3,76,Wheat
6.79,,11.840261945028061,700.4013020481812,14.78508141569408,100.1239064667862,186.32856494707363,224.16739352657606,154.57788428078067,138.3896527168514,4075.6814583661976,2024-01-24,1,24,Maize
5.82,109.41803459465049,29.714235812180313,801.856272368152,27.31717287769484,140.2998202930332,43.30988042734701,36.04777762068658,89.62621951819199,100.77763406609269,3773.8486110451213,2025-08-03,8,215,Barley
4.94,165.71289345047805,27.976853860130483,,30.00528222404141,97.12685968266808,499.73034052983655,263.8388080535677,227.66114036337166,234.57909877390856,3606.979925778221,2025-03-30,3,89,Barley
7.9,,41.806014461594316,473.946522526388,18.78610534619135,139.43325085807007,168.73852285648593,79.58552672581573,127.33998801807692,142.2400600443694,3401.053997378345,2025-09-12,9,255,Barley
7.11,49.45228781450045,5.990360558024998,175.47727901749653,22.886897752686423,65.24410139618631,200.48516334417587,80.16296864582223,96.767973960675,107.30830670554676,2771.4384649015324,2025-02-02,2,33,Wheat
6.82,187.05505525868895,46.85543579224656,853.624596101029,20.796228788915077,120.86088396429577,79.6974423857011,114.92081091795202,110.8461737346737,107.91784418608299,3527.083967703929,2025-06-28,6,179,Rice
8.08,131.52608074277134,49.92287065780998,598.3085880692333,23.9485848514684,34.95699757667319,105.13808895093068,53.535202229512436,54.56667724737646,57.869145454234356,3495.403021137786,2025-09-26,9,269,Wheat
6.59,96.69500910026687,57.678439054351216,551.0625722451165,38.576159213757705,107.45513473360762,172.29829786348589,243.04202722363837,161.09983510659248,140.46677292157418,3638.027357992052,2023-06-22,6,173,Wheat
4.61,21.36131749606558,55.95104337015477,706.5756620037259,28.147310484256646,155.1754508939386,116.45091932474084,246.1729318001549,174.72978885196395,152.65783951380092,3510.9169473549214,2024-04-09,4,100,Barley
5.92,128.10698000491112,30.975499228963994,406.89780668532035,22.22227276979001,36.82026467219139,286.1419072710006,11.508466436392395,79.09105372121354,109.08557762825426,3311.643636132557,2024-01-03,1,3,Rice
7.08,134.12102655793004,17.49487563629332,249.34436195020126,37.4723705747443,89.16510996540323,255.9693153409639,29.045619296165583,104.49010383974407,133.19442251114768,3184.912455140292,2023-06-20,6,171,Barley
6.65,74.56310407015914,25.278894397563736,328.505992112199,26.349299812238243,135.0461675124075,432.49748810388814,44.235902779853866,167.29335221093754,215.20053721659633,3192.8879775134383,2023-03-09,3,68,Barley
8.22,60.28717066807216,15.132366158091436,699.8369063646887,21.38788171808367,120.15842986792381,461.6430105069678,122.41213848084497,189.131458579609,222.82917492092912,3621.1063029956176,2023-06-29,6,180,Wheat
5.88,134.69626582549046,48.622858069820666,628.585751934025,25.82722145675489,21.490110525781624,157.96791119281838,3.9030640277618156,43.50955670978303,60.67474607609067,3082.697812806047,2023-04-27,4,117,Barley
4.81,181.06699809089497,53.08223885768467,659.7106393051256,30.817603391184086,123.0139508029396,262.12736026886836,157.9784827769368,161.32599228832453,168.24442684011794,4302.337078901121,2024-07-13,7,195,Wheat
5.08,145.54486310047105,44.16077111819294,693.8225811984404,26.2427409176121,181.76529954337246,25.161466467331973,288.70959493635854,182.52782154606018,145.47857915985892,3743.1150360815436,2023-07-04,7,185,Maize
6.02,188.19848482499256,12.393932117446703,378.3750477333051,23.54234164775813,115.47068024393354,105.89907494075135,151.74276677769893,124.43798514342672,116.22640730635543,3775.7437425852386,2024-03-03,3,63,Wheat
8.49,148.90712136017484,21.204066799040625,428.3777426288027,24.93714055191466,138.32868039466365,463.09649320731336,67.37471479617032,181.9960532776456,228.66362767860923,3555.2734455625864,2023-06-05,6,156,Rice
6.48,162.33016967101344,35.86725335553887,879.4735817868209,17.78879043238976,118.34339377848009,63.555245433511985,118.44218486347683,107.41540143498548,101.91682838348933,4094.420007238913,2025-07-20,7,201,Barley
7.06,198.4260788663939,49.21771791538862,172.84413916695016,24.136357862667925,105.06365289014428,150.83112081557442,251.99946697318288,158.2978907001419,133.4874746760772,3434.294750161964,2024-04-12,4,103,Barley
8.16,168.50889383241116,37.10750292827614,312.1579206835544,31.379109665637017,42.416247495475545,383.15203555945004,175.57826265295395,150.51200965551396,157.95318543041574,2782.583163515433,2025-06-20,6,171,Maize
6.26,34.42067234924153,32.90765662947949,705.9164265671633,25.541384994267993,67.16327292830691,180.88415596128294,290.0596650880181,156.77636718281548,123.56917705417084,3031.882493508077,2024-06-24,6,176,Wheat
6.39,160.53708549231916,24.145257624255844,544.3723137886835,17.132944143721915,90.57667208310234,354.4500031257912,71.12111735225342,137.51467187238543,167.79311592282411,3669.7573058262838,2025-03-02,3,61,Barley
8.3,89.94045822866224,37.380233717222595,72.22063576109204,35.60425297071267,121.93638165515549,212.18601302681734,179.78325534707756,157.34037003706447,154.79595843584625,2911.0930928629277,2025-05-27,5,147,Wheat
4.54,158.67333520540276,55.49421037095328,786.5358623962625,21.569821402143784,75.44035649152774,473.92828362683036,55.0738882065438,149.0280014330931,192.95008780362014,3892.208774691746,2025-07-23,7,204,Wheat
4.78,64.50159339257186,42.01316423169378,770.4578099783774,30.234148942294016,96.8346064326815,104.67419969204938,36.2881986715477,80.23860275621493,93.13184363437848,3582.162566787446,2023-06-09,6,160,Maize
6.2,82.94658135425291,33.68028012968095,381.76958726528983,28.425003091194085,75.6631214330519,216.62546615451396,34.5903271017148,91.53375207794318,113.84454541635681,2583.37689633648,2023-07-25,7,206,Maize
8.38,177.4463010831559,30.206535284076104,193.73305709475986,30.688660775068826,39.51118113569565,256.758933370885,263.47574031970396,150.150099337936,127.0819627246533,2773.2906392379446,2024-09-24,9,268,Barley
6.2,110.46189376341964,37.73224211981248,567.3149463630025,19.143846679860896,31.35208573032786,108.89040088378427,264.33154450696975,116.7535863940117,77.91152615402898,3369.432602014508,2024-07-17,7,199,Rice
5.81,41.979784521804824,7.144780691620137,658.0394038449037,12.480100896897778,63.12664307343046,457.7081007333517,272.7126985004246,139.46770359341107,180.6426700340723,3380.408890519302,2023-08-25,8,237,Wheat
4.57,27.50112210842917,29.034773711609148,72.71041223303087,17.96132402340008,100.57510401311698,233.6936677239627,218.13935906457826,162.46809327072452,152.26709863151683,3198.3329185627776,2023-01-21,1,21,Rice
7.93,,13.495286097282808,627.7909648867636,17.932249643141862,18.489903407413323,249.09464958698956,48.74952464233243,73.68873901380431,90.69728938477812,3148.391406505766,2024-12-31,12,366,Barley
7.89,161.30297789067023,20.10870982763406,681.6891233002724,20.06961938053999,144.21093217957437,435.0124627600828,212.62968970369639,222.89686555291266,238.29326710613907,4382.558908006286,2025-02-13,2,44,Rice
5.06,94.27193135275228,21.661199810223607,613.8010301321854,18.776469648456146,117.16167884304886,205.97327430613183,123.28818241077099,136.7619490059821,144.41780783874594,3282.1514922307156,2024-01-13,1,13,Wheat
4.71,97.84961809942375,58.68076028035675,524.9499778048464,13.467281349192053,70.90964176572147,372.6988695707698,225.2370693539363,177.56571560319557,176.87915286605744,3380.3799934407607,2024-09-10,9,254,Maize
6.78,78.44166684021079,57.68637665812238,259.9594488439159,39.84271278957166,147.48628828542442,452.8783953182239,187.4102008219824,220.5418834529517,243.09631164892005,3242.7940019597904,2023-05-29,5,149,Wheat
4.8,142.33651088475256,29.818163929954345,124.13406308263035,17.51845388761094,47.321956541501464,272.0543119697343,191.22138367835504,135.4382557682041,129.13160588365668,2880.866230974119,2023-11-22,11,326,Barley
5.67,130.87738104683223,34.65020040048048,152.5053796219713,14.943265021898906,182.96842997033093,403.35390387253074,211.81743439140925,235.7002260770944,251.9689725830987,3774.1727228511245,2024-09-07,9,251,Maize
5.23,156.9783368050569,5.000639911545138,690.5425127620557,22.464949162651028,25.87612339334018,18.892253297839833,80.7359257914031,40.93729009365899,29.266942604496368,3329.583413800218,2025-05-02,5,122,Wheat
5.94,155.24751548522823,12.244326571850145,394.7747665000025,21.36881418485252,14.44263706703759,464.2538759718893,35.0412323201856,110.58446342395234,151.4458682638079,3019.9239251555578,2023-04-29,4,119,Wheat
4.73,58.82152743158909,31.889380748584827,537.9950641242665,20.31637136036822,195.29130588708205,20.541182477777642,67.56213006486048,122.0225284585547,130.09335128206857,3992.1184784554725,2023-10-23,10,296,Wheat
5.63,159.22516262358812,25.414483289069516,220.37767825297135,31.195820408097006,89.10356289863223,278.62591665920536,28.421674433803247,108.80346711129816,139.89208018032127,2881.420835779002,2023-01-16,1,16,Wheat
7.81,158.28921449561327,49.35219894780617,469.33121100526705,27.307267277160815,100.4743639944191,245.96401201956465,203.1281354350933,160.36842503165047,154.38663554603016,3924.1752487638933,2025-01-09,1,9,Barley
7.05,50.06611029657354,41.12290575983617,60.776424183915935,32.119939345420505,12.389303715797585,102.9940920942366,185.5755447216346,82.46613369323649,56.88936432991299,2513.0241479705796,2023-05-29,5,149,Rice
8.45,112.8222969853696,53.40862058568168,400.89295123801054,24.086259644806397,21.13006908978614,220.92685404553197,186.43932679703536,110.68220339311009,97.6000303472348,3019.194863339877,2025-02-24,2,55,Maize
6.31,138.10913078259287,20.536330918736468,478.281714072255,28.165364224325565,103.60306978170395,454.50279441785153,59.439222547073115,160.53386053854422,204.45660244908512,3348.2252372282637,2024-12-25,12,360,Wheat
7.0,27.219654454246847,5.557215121525886,219.0504395949834,24.629175851660413,,354.86854240051014,282.19199975583416,224.92219950932906,217.82883201870857,2963.809733184165,2024-12-21,12,356,Wheat
7.46,33.0404398030206,39.72191542005938,98.3321344202198,20.84066841862247,102.52304882063999,250.43830294479957,118.87440919489322,108.4816495509735,139.02280835972172,2685.445734438516,2024-09-04,9,248,Barley
6.4,32.99571361625165,11.656375026685618,468.0087141932113,19.664307318945035,181.91907822218886,230.35608567413774,196.27073398359536,195.91197644100058,197.88534603391417,3379.410973200277,2023-10-03,10,276,Rice
4.6,160.32520524201558,48.885278778874174,55.82395955903441,17.17183182269568,84.34252350518328,99.09819321083407,70.98993944100266,83.28788222705926,87.43396601046047,3031.855727859311,2024-01-31,1,31,Wheat
4.65,155.9075471743301,17.146903062965492,448.266343489558,14.920420385939252,,313.97936767145393,123.15683530542836,114.1305396648973,123.77463247875264,2922.598895871965,2023-07-14,7,195,Barley
6.93,26.661374248788672,15.895369801785707,189.29449727160576,25.42541650458265,60.55502565439343,311.5689268739127,200.01265661893703,152.59509518766038,149.80495911670357,2587.3471791254337,2024-03-14,3,74,Wheat
5.53,38.451751038322264,40.923953479220565,410.5039617968062,14.664198482732573,150.28466350626053,10.990907404811455,68.43011337071555,97.86954724530722,100.3110816622713,3354.7924828400296,2024-01-03,1,3,Rice
5.71,152.05058850105237,17.39596974037212,622.1854931142766,22.212071977463218,113.89945170371519,56.621725819909926,49.17951628596082,83.02792590162782,90.24414039679817,3609.8060655251484,2025-04-22,4,112,Maize
7.62,43.41552322351376,25.92203019337253,,24.342118888573125,56.55309141201972,36.261158477240706,284.19206977108865,120.7863983327846,73.2294093674929,2669.7295269700808,2024-10-23,10,297,Wheat
6.57,148.535647783837,9.790102173767432,310.77329163168554,21.536777554662486,95.39667852353075,188.09523438481108,249.89824156590012,160.28685860849762,138.6564015861518,3207.7956528640398,2023-01-20,1,20,Rice
4.81,47.70126314117391,59.09368099933722,479.3041794211654,31.53762402622417,193.25485954963716,471.8831911060072,124.77409628925284,228.43629688279586,269.9952826905097,3676.5676216091338,2024-05-27,5,148,Barley
6.57,101.93962683472421,29.385900790855324,212.6868287320108,27.745488228496825,10.92206064269381,487.38004066809765,0.12046320760196183,102.97317741724703,152.77929490680577,2656.5780550356835,2023-06-30,6,181,Wheat
7.43,69.15274579510623,48.24131087435819,242.66742672590578,22.500986804907694,161.02384175093297,30.34153447534116,48.491308135377544,101.12762021114798,110.56589620669988,3570.9793304655486,2024-10-03,10,277,Barley
4.57,52.57585148770816,51.508239964444876,466.71228614924235,19.734141140879558,69.39179007551716,169.1839329626079,189.98067520124667,125.52688419065416,111.38832145421733,3223.342516530142,2023-10-30,10,303,Maize
8.38,163.60645679455422,11.865144768176656,391.94694286193374,23.875612638869043,153.24909455207577,264.0888607115086,261.46555693747433,207.8819864995819,197.3226706384455,3993.7760433800063,2024-11-10,11,315,Rice
5.74,24.615571845158424,36.54409233005653,748.0665299325219,17.76369051919059,46.57171137521885,237.22658992226164,37.52667295092106,81.98917555733807,102.86367109690191,3278.580112697979,2023-02-17,2,48,Barley
8.25,169.70546786163922,13.966943531237504,580.9390637525916,37.95910432370039,40.182267937104484,300.84330431023255,191.11426605108826,137.59407464592525,133.47377866044127,3334.6732455738056,2025-06-18,6,169,Wheat
7.42,96.99916407245522,52.88181337753038,656.266943528184,23.50718346258197,103.60208627521959,17.579625135597077,54.78753907593033,71.75322988750831,72.91389321340391,3771.649169318766,2023-03-10,3,69,Maize
6.99,36.09398041620671,8.586252519327063,818.0956773808412,16.666656452986533,21.232070709493446,482.7589591173832,229.53197748993927,176.02742042520515,180.52012790990494,3238.9895582088675,2025-08-29,8,241,Rice
4.63,47.00875964491716,12.385116799625155,544.9737091729772,22.76789958573915,174.9487299313132,396.4200226367636,197.82697405497487,226.1064617095018,243.67794215531447,3417.1807282577797,2023-07-13,7,194,Barley
7.35,144.86280064066796,44.96690456386778,210.71871252777805,32.75548283691183,78.75102831308133,386.4200417132517,44.23617522784047,129.93037506754314,167.60024702460836,3471.537893518145,2024-04-11,4,102,Maize
6.95,162.14573128564624,5.08608078553101,562.6056464832374,39.650425445120774,30.904165998103792,204.34978113546697,221.44522645250692,122.75560716189736,101.99195658475305,3387.684474247144,2024-06-27,6,179,Rice
6.4,24.71540753577166,32.29423140852988,478.3790901031383,28.542100907206866,165.10696830408313,235.40820968294906,268.5300087198733,210.19412870459337,196.5396447593219,3344.9404200589884,2023-06-14,6,165,Maize
8.46,62.48908340236351,25.600408786106673,276.1191420278657,15.705537006670802,27.890047241032036,44.071121695396066,194.9591765107725,81.24700091282698,49.45128250431529,2729.855719077743,2023-09-10,9,253,Maize
